neg,neu,pos,compound,title,label,timestamp
0,1,0,0,Activision will receive antitrust decision from EU and US regulators on November 8th,0,2022-10-13
0,1,0,0,Twtr Run?,0,2022-10-13
0.375,0.625,0,-0.34,Warning: Long read NKLA stock/products,-1,2022-10-13
0.473,0.527,0,-0.4003,Apes goin’ crazy now!,-1,2022-10-13
0,1,0,0,We did it team. Sold my SPY puts at open then full ported into SPY calls,0,2022-10-13
0,1,0,0,"Perhaps, maybe, we are crashing?",0,2022-10-13
0,1,0,0,"US sanctions on Chinese semiconductors ‘decapitate’ industry, experts say",0,2022-10-13
0,1,0,0,memes,0,2022-10-13
0,1,0,0,Maybe with ketchup...,0,2022-10-13
0.383,0.564,0.053,-0.9022,"Top is in bitches, tomorrow going be red. Motherfuckers just buying out of fear or greed. Then again I’m always wrong do the opposite.",-1,2022-10-13
0,1,0,0,silver to the MOON,0,2022-10-13
0.329,0.143,0.529,0.34,I won loss porn,1,2022-10-13
0,1,0,0,"does a child prodigy, ponzi scheme mastermind belong here?",0,2022-10-13
0.365,0.635,0,-0.3182,Updating on my loss porn..,-1,2022-10-13
0.288,0.481,0.231,-0.1531,"I need motivation, I'm coward to trade 0DTE",0,2022-10-13
0,0.812,0.188,0.7964,"New Here. I’m loving the numbers I see constantly in this group. My question is, what is a good amount of money to start making investments with? I know it’s different levels to investing, I just want to know the bare minimum.",1,2022-10-13
0,1,0,0,when I give financial advice and you ask about my DD,0,2022-10-13
0.486,0.514,0,-0.4291,Is this also a trap???,-1,2022-10-13
0.374,0.626,0,-0.7488,It's a hunter's market!! Both bears and bulls get killed today!,-1,2022-10-13
0,1,0,0,Terrifier 2 Vomiting Trend - Lets Go!!!!!!!!!,0,2022-10-13
0,0.517,0.483,0.4215,🌈 🐻 Taking your gainz lol,1,2022-10-13
0,1,0,0,SP500 Heatmap,0,2022-10-13
0,1,0,0,Thoughts on S&P 500 for Monday??,0,2022-10-13
0,1,0,0,You f*cks are breaking the market (Twitter thread),0,2022-10-13
0,0.664,0.336,0.368,Kanye West’s JP Morgan account closed,1,2022-10-13
0.079,0.921,0,-0.2023,"Royal Caribbean, Norwegian and carnival up 12%+ from lows, gonna buy calls in tourism/entertainment that hasn't yet shot up on their wake",-1,2022-10-13
0,0.161,0.839,0.6369,"Please red, thanks.",1,2022-10-13
0.459,0.541,0,-0.5267,This is gonna hurt tomorrow.,-1,2022-10-13
0,1,0,0,Are you still holding BBBY?,0,2022-10-13
0,1,0,0,RIP bers 🪦,0,2022-10-13
0.086,0.776,0.139,0.3182,"Bought 5 ticks from the low of the day, riding this baby to 4000 or till the wheels fall off. ~60% gain",1,2022-10-13
0.091,0.909,0,-0.3182,"When is Elon gonna make an account here? Believe it or not, he has probably the biggest loss porn in a single trade in history",-1,2022-10-13
0,1,0,0,Draftkings Earnings 11/4,0,2022-10-13
0,1,0,0,So What Actually Happened at 9:47AM this morning to cause the reversal?,0,2022-10-13
0,0.708,0.292,0.5106,"Lord, give me the confidence of Janet Yellen. Amen",1,2022-10-13
0.167,0.833,0,-0.5267,"To the guy who called me stupid yesterday for placing a Put Call at market close yesterday, what now",-1,2022-10-13
0,1,0,0,SPY Last Three Days Explained,0,2022-10-13
0.325,0.499,0.177,-0.5231,What should I YOLO this shit in? Calls? Puts? Your mom?,-1,2022-10-13
0.437,0.563,0,-0.4767,Bank earnings worse than expected?,-1,2022-10-13
0,0.667,0.333,0.3612,Quant (QNT) is ready to GO?,1,2022-10-13
0.348,0.303,0.348,0,The Original Loss Porn,0,2022-10-13
0,0.653,0.347,0.4926,I think I'm having a good year so far!,1,2022-10-13
0,1,0,0,YEARS of DD for this MEME fellas - PUTS on SEMIS 🇹🇼 #NEONGAS 🇷🇺🇺🇦 look it up,0,2022-10-13
0.307,0.693,0,-0.4767,It just keeps getting worse every single day.,-1,2022-10-13
0,0.892,0.108,0.1779,"The Regulators of Facebook, Google and Amazon Also Invest in the Companies’ Stocks -- WSJ",0,2022-10-13
0.375,0.625,0,-0.34,Round up the usual suspects,-1,2022-10-13
0,1,0,0,I logged into my account and it only shows this,0,2022-10-13
0,1,0,0,Does anyone here know why SPY and others switched to green today? (Seriously),0,2022-10-13
0,1,0,0,"The WSB Trash Bin, Discussion Thread for the Week of October 14, 2022",0,2022-10-13
0,1,0,0,So let me get this straight..,0,2022-10-13
0,1,0,0,I used crayons/paste to show you we are flat until 2030.,0,2022-10-13
0,1,0,0,Fed discusses their new inflation tools at next FOMC,0,2022-10-13
0.181,0.819,0,-0.0276,Went a little hard on Poots today,0,2022-10-13
0,1,0,0,RIP 💔,0,2022-10-13
0,1,0,0,Bullish on MCD,0,2022-10-13
0,1,0,0,not today,0,2022-10-13
0,1,0,0,Tesla gains.. shall I hold until tomorrow close?,0,2022-10-13
0,0.545,0.455,0.3612,WSB lurkers be like:,1,2022-10-13
0,1,0,0,You guys just got mentioned 🤣,0,2022-10-13
0,1,0,0,Musk and Twitter,0,2022-10-13
0,1,0,0,Progressive puts & some baby spy calls,0,2022-10-13
0,1,0,0,Will you buy Tesla and give money for Elon to purchase Twitter or you would rather buy Twitter and get money from Elon ?,0,2022-10-13
0,1,0,0,Where should I put it ..,0,2022-10-13
0,1,0,0,"Most Anticipated Earnings Releases for the week beginning October 17th, 2022",0,2022-10-13
0.105,0.658,0.237,0.25,"You sure your want to ""Buy the Fucking Dip"" by catching a falling knife?",1,2022-10-13
0.439,0.561,0,-0.6908,My mommy is going to kill me…,-1,2022-10-13
0,1,0,0,Don’t short the hole…,0,2022-10-13
0.152,0.848,0,-0.3612,Took a trip to an art gallery to get my mind off the market volatility. Unsuccessful.,-1,2022-10-13
0,1,0,0,Why did DB rocket up at 10/13 market open when everything else dropped? CS almost the same?,0,2022-10-13
0.383,0.455,0.162,-0.5267,"Warning to anyone that still uses RH like me, a Tard",-1,2022-10-13
0,1,0,0,365 days later 🙃,0,2022-10-13
0.23,0.597,0.173,-0.2406,IBKR Events Trader - Good or Bad odds (vs options)? Anyone with experience?,-1,2022-10-13
0.078,0.735,0.188,0.4019,"If you exclude ""volatile"" components of CPI like food, housing, energy, transportation, healthcare, apparel, and newspaper subscriptions, inflation is actually flat.",1,2022-10-13
0,1,0,0,Eterna Therapeutics Inc,0,2022-10-13
0.179,0.821,0,-0.1877,Never even had a chance. I will never recover from this.,0,2022-10-13
0,0.455,0.545,0.34,Getting irresistible everyday,1,2022-10-13
0,0.323,0.677,0.6369,"With Love, Jerome",1,2022-10-13
0,1,0,0,Question: What if Jim Cramer says to inverse himself? Would the world implode?,0,2022-10-13
0,1,0,0,TM out NIKOLA in,0,2022-10-13
0,0.685,0.315,0.8328,Finally the market went my way. Probably gonna take it back like a vengeful ex girlfriend but today is a win!!!,1,2022-10-13
0,1,0,0,180 degree turnaround,0,2022-10-13
0.383,0.617,0,-0.4767,Bought the open cpi fake news,-1,2022-10-13
0,1,0,0,Dim Cramer,0,2022-10-13
0,0.444,0.556,0.3612,Bankers be like 🤔,1,2022-10-13
0,1,0,0,How f*k am I?? I did not close…,0,2022-10-13
0,1,0,0,checking my portfolio after liz truss’s mini budget,0,2022-10-13
0,1,0,0,Who buys calls😂😂😂😂 are you guys not looking at the macro !!,0,2022-10-13
0.228,0.569,0.203,-0.0772,"I bought the rip, now I feel like Elon - Buyers regret",0,2022-10-13
0.091,0.909,0,-0.2732,$2k —> $18k+ in 2 days. Sold my puts at CPI low then bought calls. Sold calls at open today and bought puts,-1,2022-10-13
0,0.467,0.533,0.6908,i have learned to accept these wise words,1,2022-10-13
0.302,0.698,0,-0.3818,How to deal with each losing trade,-1,2022-10-13
0.208,0.792,0,-0.4374,Consolidation Done - Now Nose dive or 2nd Bull lap or trap beginning!!,-1,2022-10-13
0,1,0,0,When both your calls and puts went from 100%+ to -100% -_-,0,2022-10-13
0,1,0,0,2000 trades to flat,0,2022-10-13
0.386,0.614,0,-0.6597,My 200 OTM SPY puts got murdered 10/13,-1,2022-10-13
0,0.876,0.124,0.34,Kroger is in talks to merge with Albertsons per Bloomberg. Do you think this is a pricing power play? 😕,1,2022-10-13
0,1,0,0,how it started how it's going,0,2022-10-13
0,1,0,0,ITM Power Short Sell,0,2022-10-13
0,1,0,0,"Who is the clown now, IJIM is the way 🤑",0,2022-10-13
0,0.517,0.483,0.4215,Have a nice day guys,1,2022-10-13
0,1,0,0,POTUS with the WSB math skills. #Maydom America,0,2022-10-13
0,1,0,0,Here we go again,0,2022-10-13
0,1,0,0,Could those numbers changed when we look back wards?,0,2022-10-13
0,1,0,0,"""This is how we do it.""",0,2022-10-13
0,1,0,0,MMsHedge end of week charts and triggers 14-Oct,0,2022-10-13
0.661,0.339,0,-0.5994,📉 ride or die,-1,2022-10-13
0,1,0,0,The Mississippi River at Memphis,0,2022-10-13
0,1,0,0,Waiting the next fed printing cycle 💵💵💵,0,2022-10-13
0,1,0,0,"Daily Discussion Thread for October 13, 2022",0,2022-10-13
0,1,0,0,So....I was at over 200k peak from options(+180k),0,2022-10-13
0,1,0,0,What program are people using now to trade?,0,2022-10-13
0,1,0,0,The DOW futures are down 100%. Etrade has it on futures.,0,2022-10-13
0,0.727,0.273,0.308,ITS NOT A LOSS IF YOU DONT SELL! 🤡,1,2022-10-13
0,1,0,0,Will That Coin go back up in price soon?,0,2022-10-13
0,1,0,0,Think I'm gonna take a break....,0,2022-10-13
0,1,0,0,waiting on 830am like...,0,2022-10-13
0.1,0.818,0.082,-0.128,Bought a share of Union Pacific cause I know a lot of you goobers are gonna end up riding the rails after you lose all your money,0,2022-10-13
0,1,0,0,This truck is gonna roll downhill real fast. Puts on Nikola,0,2022-10-13
0,1,0,0,Costume Contest,0,2022-10-13
0,1,0,0,Go Kathy!,0,2022-10-13
0,1,0,0,Who is that 10 year old girl making 15%,0,2022-10-13
0,0.732,0.268,0.296,Tesla shares: what should I do with them ?,1,2022-10-13
0,1,0,0,Permabulls this past month,0,2022-10-13
0,0.909,0.091,0.2023,"Why does a U.S long-term treasury bond ($TLT, $VUSTX) smoothly go up regardless of the market condition and Fed rate?",1,2022-10-13
0.688,0.312,0,-0.765,Don’t panic sell: panic buy,-1,2022-10-13
0,1,0,0,real talk,0,2022-10-13
0,0.698,0.302,0.5994,CPI: How was it? Super green after a historic one-day turnaround ✅,1,2022-10-13
0,1,0,0,"Bill Gates shorting Tesla since last year, did you follow him?",0,2022-10-13
0,1,0,0,Upcoming TSLA earnings,0,2022-10-13
0.348,0.652,0,-0.4939,Why is this photo mad random 🤣🤣,-1,2022-10-13
0.315,0.685,0,-0.3182,Loss Porn for the Ape Squad,-1,2022-10-13
0,1,0,0,Thoughts ?,0,2022-10-13
0,1,0,0,Cashing out my 1.1k -> 21k in a month,0,2022-10-13
0,1,0,0,Reforming Bears,0,2022-10-13
0.237,0.763,0,-0.4767,Highly regarded WSB gamblers when SPY goes up on terrible news,-1,2022-10-13
0,0.508,0.492,0.4404,That's some good leverage,1,2022-10-13
0,1,0,0,Trading stocks or Sport Betting?,0,2022-10-13
0.17,0.83,0,-0.6249,"After a brutal 3 weeks in the market, I thought I’d go for a walk to reset my emotions. As I walk out of my house…",-1,2022-10-13
0.219,0.781,0,-0.4215,JUST IN: ECB President Christine Lagarde says Europe isn’t in a recession.,-1,2022-10-13
0,1,0,0,New Cramer hit list just dropped,0,2022-10-13
0,1,0,0,TSLA: how do I trade this due to the break above and below trend (see circle),0,2022-10-13
0,0.377,0.623,0.5106,What a fun day,1,2022-10-13
0,0.818,0.182,0.3489,"What a fun day! Couldn’t day trade, but still made money on weeklies 😬",1,2022-10-13
0.365,0.635,0,-0.3182,3x PayPal loss porn (£),-1,2022-10-13
0,0.6,0.4,0.25,New Night Vision Technology,1,2022-10-13
0.207,0.615,0.179,-0.128,It’s been an honor to surf in all these chaos with you all,0,2022-10-13
0,1,0,0,Buckle up regards,0,2022-10-13
0.224,0.776,0,-0.3818,Is the gold price being manipulated to obfuscate real inflation?,-1,2022-10-13
0,0.545,0.455,0.3612,Cheniere and Natural Gas,1,2022-10-13
0.53,0.47,0,-0.7832,"We have it all wrong, it's not YOLO, it's YOYO!!",-1,2022-10-13
0,1,0,0,Should I buy the dip?!,0,2022-10-13
0.11,0.792,0.097,-0.0935,Threw 240 at these FDs then Started watching anime came back to this x16 bagger wish I put more in the recession is priced in,0,2022-10-13
0,1,0,0,Threw my last $20 in a SPX call,0,2022-10-13
0,0.827,0.173,0.5499,last week's economic events were major compared to next week's. But this coming weeks earnings should be interesting.,1,2022-10-13
0,1,0,0,Bear quotes for bears,0,2022-10-13
0,1,0,0,Twitter,0,2022-10-13
0,0.674,0.326,0.4404,What's a good API tool for financial stuff?,1,2022-10-13
0,0.89,0.11,0.327,"Bulls, wheres your fancy graphs from yesterday at??? Doubled down at open, nearly caught the spy top. SPY 0DTE PUTS.",1,2022-10-13
0.649,0.351,0,-0.5719,I hate this market,-1,2022-10-13
0.402,0.598,0,-0.8677,What exactly is going to cause the recession ? There is no subprime mortgages this time . Why is everyone screaming recession?,-1,2022-10-13
0.213,0.787,0,-0.5859,2008 Canada Edition? Real estate agents caught on hidden camera facilitating mortgage fraud for a fee,-1,2022-10-13
0,1,0,0,Boo Hoo!,0,2022-10-13
0.125,0.689,0.186,0.34,"Bought these puts yesterday with profits from my calls at the EOD Thursday, thinking we will at least get a mini pullback, but instead was blessed with a nasty sell off.🌈 🐻.",1,2022-10-13
0,1,0,0,I bought warrants in Biden.,0,2022-10-13
0,1,0,0,Schrödinger's stock market,0,2022-10-13
0.247,0.449,0.303,0.128,"TESLA buyback possibility, yes or no?",0,2022-10-13
0.171,0.829,0,-0.4767,I found $12 in an old account and put all the Twitter small account furus to shame,-1,2022-10-13
0.139,0.861,0,-0.4404,When does everyone think the U.S. stock market will actually bottom? It’s been a painful 10 months for equity investors.,-1,2022-10-13
0,1,0,0,Where does the money go when stocks are down??,0,2022-10-13
0,1,0,0,title,0,2022-10-13
0,1,0,0,Einstein of Wall Street has been replaced,0,2022-10-13
0.524,0.476,0,-0.6597,Chinese Chip Companies are Fucked,-1,2022-10-13
0,1,0,0,How will the Government and Fed will handle our economic woes!!☠️☠️,0,2022-10-13
0.247,0.753,0,-0.3182,Lost more than half my account in options,-1,2022-10-13
0,1,0,0,Back to the Future,0,2022-10-13
0,0.562,0.438,0.4804,Almost 600% Gain in a Year,1,2022-10-13
0.225,0.362,0.413,0.3818,Help me my compound interest calculator is broken,1,2022-10-13
0,1,0,0,bull market,0,2022-10-13
0,0.548,0.452,0.5106,Are we having fun yet?,1,2022-10-13
0.286,0.714,0,-0.4215,Trevor Milton NKLA Founder Guilty of Defrauding Investors,-1,2022-10-13
0.187,0.813,0,-0.3182,"Lost 1k on calls this morning, deposited 300 and doubled down",-1,2022-10-13
0,1,0,0,"Where can I find an algorithm that does this for me, or does it even exist. And thoughts on the idea?",0,2022-10-13
0.158,0.731,0.112,-0.296,"After 3 brutal days of market sell off, I decided to get some Wendy's nuggets to feel better. As I drive down the street...",-1,2022-10-13
0,0.256,0.744,0.4404,Good week,1,2022-10-13
0,1,0,0,Puts on Retail - Thursday at the Mal,0,2022-10-13
0,1,0,0,So.... What.... Does it mean..?,0,2022-10-13
0,1,0,0,Which one of y'all did this?,0,2022-10-13
0,1,0,0,Discount sale of the year,0,2022-10-13
0,1,0,0,I'm a not-so-🌈🐻,0,2022-10-13
0,1,0,0,Need some copium…,0,2022-10-13
0,1,0,0,$SPY 2008 vs 2022 as of 10/15/2022,0,2022-10-13
0,1,0,0,"SPY nation, let’s ride",0,2022-10-13
0,1,0,0,Tell me Snapchat is out of money without telling me that Snapchat is out of money,0,2022-10-13
0.412,0.588,0,-0.4215,Recession will be felt today,-1,2022-10-13
0,0.649,0.351,0.4019,Sometimes help comes from unexpected places,1,2022-10-13
0.271,0.729,0,-0.3818,"As you bulls and bears fight, you're overlooking...",-1,2022-10-13
0,1,0,0,What just happened,0,2022-10-13
0,1,0,0,Just to let you guys know,0,2022-10-13
0.367,0.633,0,-0.4404,When my SPY puts expire worthless.,-1,2022-10-13
0,0.625,0.375,0.4588,"Welcome to TSLA ""exotic accounting"" 101.",1,2022-10-13
0,0.692,0.308,0.4588,"Ok just admit it, this picture describes which one of you?",1,2022-10-13
0,1,0,0,SPY TARGET 350 hit 🎯 🌈 🐻,0,2022-10-13
0,1,0,0,Stonks 🚀 🌚,0,2022-10-13
0,1,0,0,Toys ‘R’ Us comes back to the Bay Area,0,2022-10-13
0,0.733,0.267,0.6666,A history of the FED funds rate since 1979. Thought it was a clever infographic so thought I would share.,1,2022-10-13
0,1,0,0,Pound rallies on UK budget U-turn speculation,0,2022-10-13
0,1,0,0,"TSLA closed the weekly candle below the neckline. Targets based on Fib extensions, target 2 = distance from ATH to neckline but extended to oposite direction.",0,2022-10-13
0,1,0,0,Stock market summary from past few weeks,0,2022-10-13
0,0.66,0.34,0.9432,One of my best trades ever. Definitely the most satisfying since it dropped by 50% within an hour of selling my last contracts. I’m slowly learning that profit is better than the “moon or Wendy’s” mentality.,1,2022-10-13
0.351,0.649,0,-0.4019,Who wants to start with a deficit?,-1,2022-10-13
0,0.923,0.077,0.1901,I don’t think you will like to hear this but GME will break down fairly soon imo. Currently in 11/18 $20p for $1.29,0,2022-10-13
0,1,0,0,Feds bailing out!,0,2022-10-13
0.277,0.723,0,-0.3182,Lost it all (for the third time),-1,2022-10-13
0,1,0,0,401K time,0,2022-10-13
0,1,0,0,Rip the bandaid off,0,2022-10-13
0,1,0,0,Can you start a GoFundMe for 10 dollars? Really need this rn (Short tomorrow + Brit),0,2022-10-13
0,0.545,0.455,0.3612,Ready for CPI 🥵🥵🥵,1,2022-10-13
0,1,0,0,My last $35.,0,2022-10-13
0,0.429,0.571,0.6114,"Happy Halloween, fellow Holders!",1,2022-10-13
0,0.866,0.134,0.4767,2k -> 32k in 3 months. Not life changing money but decent gains. I'm eyeing that 1 million mark one day. PORTFOLIO UPDATE.,1,2022-10-13
0,1,0,0,"If you woke up as Powell and had to choose how much to raise rates, how big would your hike be?",0,2022-10-13
0.173,0.827,0,-0.3182,"Guess I’m in the Loss Porn club now boys, where do I sit?",-1,2022-10-13
0.355,0.645,0,-0.296,Can it go any lower?,-1,2022-10-13
0,1,0,0,What to do now?,0,2022-10-13
0,1,0,0,Banks report mixed results,0,2022-10-13
0,1,0,0,"Is “The Market will always recover” the new “Home prices will never go down, they only go up”?",0,2022-10-13
0,1,0,0,MegaCrash or I apply at Wendys,0,2022-10-13
0,1,0,0,CRAMER!! You did it again! Doh,0,2022-10-13
0,1,0,0,I'm placing a call on Wallstreetbets.,0,2022-10-13
0,1,0,0,🔮WallStreetBets Predictions Tournament for October 2022🔮,0,2022-10-13
0,1,0,0,CPI 8.2% for the month of September (vs 8.1% expected),0,2022-10-13
